,business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,property_id,permanently_closed
24,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Zest Fast Food,"[{'height': 714, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111851185047700003383"">Speed Carter</a>'], 'photo_reference': 'AfLeUgNEI2N_mNROexLAPhmYV9OL3sxc2IhO8sGAK_7kZA3tVIWaMFukYw9qd74JGDMvd7nrdB1Ox2dj6ZHnpFYNgRlseQ6TLNHL2HRde7ztalS7AnzyPd566IIxItC1NcQW6xTHmup2OXG0KmZlQjs5-BCuSvXyk_2kp1nDmAWJjQPo2_XE', 'width': 1170}]",ChIJP5kiv_1pkFQRaqZojwOp764,4.5,ChIJP5kiv_1pkFQRaqZojwOp764,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",210.0,"7111 Rainier Avenue South, Seattle",47.5387721,-122.2710018,47.5401826802915,-122.2696346197085,47.5374847197085,-122.2723325802915,True,"GPQH+GH Seattle, WA, USA",84VVGPQH+GH,1.0,2108869919,
25,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Balageru restaurant,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103298991173111591388"">Balageru restaurant</a>'], 'photo_reference': 'AfLeUgMSnyo6x-9gnq9SY_HfljaCQBUt1hWlriBTCtbAc4Vthb1rvZbDdhBxmfjYH3-m4IrTECVD4EBbUKtxhX8o81h50tazpl_iB_5gJzU0RfJrDQ36rsxTS7IjwJIFfNBKgvMbdOs8AVpDZaSJpRzNN0fka-9AQot60GWjCSrXO00um_14', 'width': 1600}]",ChIJmdb8rfhDkFQRQUPTOPTaiXY,,ChIJmdb8rfhDkFQRQUPTOPTaiXY,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,"7631 Rainier Avenue South, Seattle",47.5337913,-122.2705508,47.53507433029149,-122.2691361197085,47.53237636970849,-122.2718340802915,True,"GPMH+GQ Seattle, WA, USA",84VVGPMH+GQ,,2108869919,
26,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Le Fournil French Bakery and Catering,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110971672575509281407"">Race Bannon</a>'], 'photo_reference': 'AfLeUgN7imPh3ZOBi0uiyWkbWlSpNe2eNXSXRudR9WfxwdCxBUBgn-yjsjZPWXh3DJEz8whsAzVQaJWtsG8D1JrBBOwSHTg3PXMCbGFW51CQd7i05lL6DXUGjTqYdi71i6uhm8oNJ3rno8wLkAFNWWfuKc5QerxK1ZexIp_9oVur3YJLjWGy', 'width': 5312}]",ChIJn7QZqPoUkFQR66Ie5FUD9tw,4.5,ChIJn7QZqPoUkFQR66Ie5FUD9tw,GOOGLE,"['cafe', 'bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",497.0,"3230 Eastlake Avenue East Ste A, Seattle",47.6508411,-122.3214751,47.6522393802915,-122.3202810697085,47.64954141970851,-122.3229790302915,False,"MM2H+8C Seattle, WA, USA",84VVMM2H+8C,1.0,1284865914,
27,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sushi Kappo Tamura,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112450728517609842773"">Sushi Kappo Tamura</a>'], 'photo_reference': 'AfLeUgMz1Y51t19m0wULn9lIhRkaJzgVCcKHeBBZgrnd55Q5_lyLiQyT9B7A4CtRqqtpgh3HpcQD7AAUVjK9MkyULxYQrk_PFgHZWcIxGJfwdaUw81LjB5Z_3IlO65T9e27GbYWdQhtJ7RTRi9mlScQ9m9J3MokWIjfop985FL4hCEYiBNTf', 'width': 3264}]",ChIJd1iy3uQUkFQRe6Yz_UHNbKI,4.6,ChIJd1iy3uQUkFQRe6Yz_UHNbKI,GOOGLE,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",669.0,"2968 Eastlake Avenue East, Seattle",47.6485901,-122.3232874,47.6499616302915,-122.3220700697085,47.6472636697085,-122.3247680302915,False,"JMXG+CM Seattle, WA, USA",84VVJMXG+CM,3.0,1284865914,
28,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ivar's Fish Bar,"[{'height': 961, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108699961668138719056"">Ivar&#39;s Fish Bar</a>'], 'photo_reference': 'AfLeUgOj5l3Jz_ZiCU8KXapMAw6cmW9gvrvVKADv8QvhkEfkh8czxoD_pm4Da_ZMZ7OEm5X6HGvEy9DzcZn0Xm62vlISELhH9c_tQfGd3C6Lgjc3Juu0670AAq0H061EgB_w0hXcPqwXfEkrk99eV41cccmB9yeqYJ6bFj1Y7FsRqPbbTE5p', 'width': 1415}]",ChIJa0v1ovAUkFQRAihRnCfoxSk,4.5,ChIJa0v1ovAUkFQRAihRnCfoxSk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",2047.0,"401 Northeast Northlake Way, Seattle",47.65360330000001,-122.3240314,47.65510693029151,-122.3226404197085,47.65240896970851,-122.3253383802915,True,"MM3G+C9 Seattle, WA, USA",84VVMM3G+C9,2.0,1284865914,
29,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Johnny Mo's Pizzeria,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115311119238276764805"">Christopher Davidson</a>'], 'photo_reference': 'AfLeUgOc8BxLeeGkmezzSEif_lGWsWKCRPgAWXvnZUngsxGIkc39F3z_SoBuMHtzB3GPARH6c6e807fHlnlwwenWPOi4tnG0kWpDyVmkLVPY-0vhWkA6uV4Ythg1WJ8U7DL6LmGhe-dsqXEGCXn5U77E_xq52sQh_lXv6udgAQjPNtlS03M0', 'width': 3072}]",ChIJ5ScG1ZsVkFQR13iQgb6UH7Y,4.6,ChIJ5ScG1ZsVkFQR13iQgb6UH7Y,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",233.0,"3272 Fuhrman Avenue East Suite 100, Seattle",47.65141,-122.3208252,47.6527545302915,-122.3195885697085,47.6500565697085,-122.3222865302915,True,"MM2H+HM Seattle, WA, USA",84VVMM2H+HM,1.0,1284865914,
30,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Portage Bay Cafe - Roosevelt,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104899642905314009801"">Portage Bay Cafe - Roosevelt</a>'], 'photo_reference': 'AfLeUgNq6dlzfwAvZN9wrOq0ABG0rR3DA3xEuE_VlDJ6lbpp0kG428ejLESplDTDg-TLsfoW2iImOGsVgbRjVBQqg-795RglqpIfwmkl5KbM2Zz6tZesVngJxJ6POiw3dzVUVssMJQ11wOedpLXqw0MlgfVqKhoMg-wIAj4ItnqaSQ5BSbMz', 'width': 533}]",ChIJzZzBbfQUkFQRP0f0nUznInY,4.3,ChIJzZzBbfQUkFQRP0f0nUznInY,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2055.0,"4130 Roosevelt Way Northeast, Seattle",47.6576344,-122.3176868,47.6589925802915,-122.3163889697085,47.6562946197085,-122.3190869302915,False,"MM5J+3W Seattle, WA, USA",84VVMM5J+3W,2.0,1411810345,
31,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Kate's Pub,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114463600231304365666"">Kate&#39;s Pub</a>'], 'photo_reference': 'AfLeUgNgHzYEynrtnEPGm3WF_PdF-hwVmjJMtBzqnsFR3bc3y-7w-hiubMtWZN_MGt_CMXkYoQCpaihjka_b1BTDFSrgxF3gCnzl_b2cMFT33-J3W7nuO-_zkREiUcrjVG3uVP5iWpmvGYTcwX3FmhfxN_92hNaxTT9hRfYTEoii8gr_SQew', 'width': 1080}]",ChIJ74deTF8UkFQR5XyMRQ7lDz4,4.6,ChIJ74deTF8UkFQR5XyMRQ7lDz4,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",561.0,"309 Northeast 45th Street, Seattle",47.6612167,-122.3246122,47.6626254302915,-122.3232712697085,47.6599274697085,-122.3259692302915,True,"MM6G+F5 Seattle, WA, USA",84VVMM6G+F5,1.0,1411810345,
32,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117591841579499269395"">Satpal Singh Purewal</a>'], 'photo_reference': 'AfLeUgMO4-VMqWvEQd_iuasQiS4JviP-jgRyl8wqYSnSEgywMd5xieoB1gYaR63WjglkuMmtxP_208XVRlWJwcMIN84zPV_YXhj6fmsqwd99vZp8gSGemOZ0VCq_SRsnxoTg6TE4TaKlA4ugXfilZJGZy20KyKGS8c8HpGMfJpnshJkFu8aq', 'width': 4128}]",ChIJrd-DP_UUkFQRfHNV3wHjo8s,3.1,ChIJrd-DP_UUkFQRfHNV3wHjo8s,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",315.0,"4336 Roosevelt Way Northeast, Seattle",47.66102619999999,-122.3173481,47.6624353302915,-122.3160084697085,47.6597373697085,-122.3187064302915,True,"MM6M+C3 Seattle, WA, USA",84VVMM6M+C3,1.0,1411810345,
33,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Big Tuna,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104883251089550206924"">강희원 (강존평)</a>'], 'photo_reference': 'AfLeUgNDP2RILIDyr4RG_CiTN4-6NICdruMPXOsWLfEIzM_3MZgB6a9uWJ7kecngwJpGQ2JLLskJYyhZYRZVyRQ-1XAG7cly5Dfx8N4yKCCGr5iHnx6_MxMCwPPl8IafFwIRVxUqjyPbVwwZ7fpY3dHoLY1zTtUOlWWBi33tJdM6nzl9J2-0', 'width': 4128}]",ChIJrd-DP_UUkFQRLDE3TndDKA4,4.2,ChIJrd-DP_UUkFQRLDE3TndDKA4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",120.0,"4336 Roosevelt Way Northeast b, Seattle",47.6610692,-122.3174816,47.6624598302915,-122.3161380197085,47.6597618697085,-122.3188359802915,True,"MM6M+C2 Seattle, WA, USA",84VVMM6M+C2,1.0,1411810345,
34,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Pineapple Café,"[{'height': 2334, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111609199081069803825"">Pineapple Café</a>'], 'photo_reference': 'AfLeUgPksVBD6GgEMlJ7phoHS3Jc2SrUnsNjK--7rmedGvyDsTkNPBIC_RJQY7j9BlqGMMoWTmvnoxsDgdaf_I5D9oE7OV3WLIWeRS_cwhGeIY38iN2ATOLGY2GD2p3WXO_R-iQhabtzi7V40c9z3J6vUjhnjt125rzYQkyBOW6coRJFmxdz', 'width': 3500}]",ChIJVUuOAvUUkFQR_6qR2MmpKmU,3.6,ChIJVUuOAvUUkFQR_6qR2MmpKmU,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",31.0,"4242 Roosevelt Way Northeast, Seattle",47.65974670000001,-122.3175146,47.66089203029151,-122.3162842197085,47.65819406970851,-122.3189821802915,False,"MM5J+VX Seattle, WA, USA",84VVMM5J+VX,,1411810345,
35,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,A Muddy Cup Cafe' & Roastery,"[{'height': 1264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101482873785177917623"">A Muddy Cup Cafe&#39; &amp; Roastery</a>'], 'photo_reference': 'AfLeUgOtIt64BcZxeJWu0YRL5RF1XQK6_uvGSwOrEUOP8EO-E2GiB3m2YtJGBU8wcTXXcyKfQZfEePMaPitylhN9o266t2hTdRQkBHTeC0nCgMi0IFm_WUvFl8jf_nWRcFwzBGb7plpr3P3bJlip11M9kDEf5MNhDUPR6lnxoyH5fvSCd611', 'width': 2048}]",ChIJt6MlNV8UkFQRH3VSw0VlxdM,4.5,ChIJt6MlNV8UkFQRH3VSw0VlxdM,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",278.0,"266 Northeast 45th Street, Seattle",47.6615107,-122.3253277,47.6628474802915,-122.3238629197085,47.6601495197085,-122.3265608802915,False,"MM6F+JV Seattle, WA, USA",84VVMM6F+JV,1.0,1411810345,
36,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Milano Pizza & Pasta,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108446437049039767110"">Azat Gedayev</a>'], 'photo_reference': 'AfLeUgMe8PcFCBWJgEiPm6_2_gaW4uKfX2TduQrVukDdLsXH1oN6GH85iwaRD_k2rkkgoU4ZRYGbhpGfwtaXvMhyvdJd9vpfaKsU8smjTnzodBFr6xc3EKvSbhSZx3-ZWJZU5hxX3kL0VSo8q9nn9TIkRYeA4GvsGAYxOP643GmYJmafT0AO', 'width': 4032}]",ChIJEVuuRV8UkFQRapH5iG59X1A,3.6,ChIJEVuuRV8UkFQRapH5iG59X1A,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",136.0,"405 Northeast 45th Street, Seattle",47.66118059999999,-122.3237656,47.6626144302915,-122.3224387697085,47.6599164697085,-122.3251367302915,True,"MM6G+FF Seattle, WA, USA",84VVMM6G+FF,2.0,1411810345,
37,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,T12 Social House,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116641880659600500883"">erik Island</a>'], 'photo_reference': 'AfLeUgMawA_fL8lT2L2WjGf8DZESq9lEFXGs-Z0qc6t4eGqtglUoGENLu-yaEkpCRvaW8pYq59PRrIhEXJ4ZTBBZmlY4f-tY-2mJppQGfzpBbcB7wMwjwMHiat57jdOX1T94nAgRyNwzjEnIDeoWxKKoY4gZP-pFObm-aPlQFTEoI1wQrSzt', 'width': 4032}]",ChIJDQ2AzIoUkFQR4GlX-OXXWLg,3.9,ChIJDQ2AzIoUkFQR4GlX-OXXWLg,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",372.0,"4501 12th Avenue Northeast, Seattle",47.6614167,-122.3155889,47.66270323029151,-122.3142139697085,47.66000526970851,-122.3169119302915,,"MM6M+HQ Seattle, WA, USA",84VVMM6M+HQ,2.0,1411810345,True
38,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tian Fu Old Town,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118316392675581971901"">Wendy</a>'], 'photo_reference': 'AfLeUgPe-Tf5uwAXUoh1d2CmBd--QUPqrNzePTpm7jF9pl6U97oyAoOxn6epagkDtTuDVqeyCcmZ_a1_KTiFVxCfaTq4u4DKtEbLBh4oZz-7X0hRVoxxZrTrh9gFlddTuIjzY-RGKjA5VE6GO0sxzEzPmZVlxfaGx4Imwd4zoFI5HIemJ3SD', 'width': 4032}]",ChIJV0yo2tYVkFQRCNte1rNIJxQ,3.9,ChIJV0yo2tYVkFQRCNte1rNIJxQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",14.0,"4500 9th Avenue Northeast, Seattle",47.66164300000001,-122.3180588,47.6630081802915,-122.3168851697085,47.6603102197085,-122.3195831302915,False,"MM6J+MQ Seattle, WA, USA",84VVMM6J+MQ,2.0,1411810345,
39,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Fitchi House,"[{'height': 632, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114933220998383465154"">Fitchi House</a>'], 'photo_reference': 'AfLeUgOnCRU_teOxtsdxeXQMJ92hAdyrsKkbL5TIXE3fIZvzv4LBWfVV_kjmp5R7fmF1g6kQQ2iLJbH69EyhcLzjbLnLPRLaWVLfVXoz6ufDQRd1rdEI041PWeZVNtsS6sizvAcZRXJ6-X1gTBbDthW7HoYMiaaHnKhu3noVndgduHC05E0g', 'width': 819}]",ChIJnWbs7z4VkFQRdy_z2sVks2w,4.6,ChIJnWbs7z4VkFQRdy_z2sVks2w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",201.0,"405 Northeast 45th Street, Seattle",47.6612206,-122.3238121,47.6626344302915,-122.3224608197085,47.65993646970851,-122.3251587802915,True,"MM6G+FF Seattle, WA, USA",84VVMM6G+FF,1.0,1411810345,
40,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pudge Brothers Pizza,"[{'height': 539, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108126041491012115914"">Pudge Brothers Pizza</a>'], 'photo_reference': 'AfLeUgOcD86L2vDfvGzqOmuNUDXN9NwflitLqDpQgjmRsyGlWRk07EIf08r1njk5c3qE4fF5zzW9qfslPJe9LX3MLWOrTAN5fnemL62uCE07a1V6FxbHAnD2Dxp1UZC8jeBJ3C0R83bi2uuDFr9z3UExbRu29uu8wjsrAsovvO8e3BJAvGZr', 'width': 798}]",ChIJac9qtVgUkFQRoRReGjRvPB0,4.2,ChIJac9qtVgUkFQRoRReGjRvPB0,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",245.0,"269 Northeast 45th Street #6147, Seattle",47.661179,-122.325326,47.66261273029149,-122.3239485697085,47.6599147697085,-122.3266465302915,True,"MM6F+FV Seattle, WA, USA",84VVMM6F+FV,2.0,1411810345,
41,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Angkor Wok,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102156091707881066723"">Yerin Kim</a>'], 'photo_reference': 'AfLeUgNcgKc-2geXsbWAN2zLcn22a6tPsS8KC9L0vW1DBford5cGPIoRw_ZyJpnHEbfHWgwaKI_U9eMEAUiD-Q65tDWVMJ9Cj3dNUJYW_U6R-gZF9LxykhDkhAJuaA3jHL7uBLJVnvfQZZwWR1ZEuuG7WJ8YAXgrJSxsQhAD-Gvg5mZDVLN6', 'width': 4032}]",ChIJR5ZftsIVkFQRF-Q-B07rm40,4.3,ChIJR5ZftsIVkFQRF-Q-B07rm40,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",29.0,"1100 Northeast 45th Street, Seattle",47.661561,-122.3162103,47.6628809802915,-122.3150503197085,47.6601830197085,-122.3177482802915,True,"MM6M+JG Seattle, WA, USA",84VVMM6M+JG,,1411810345,
42,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Kitanda Espresso and Acai - University District,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106936638679021746546"">khaled ki</a>'], 'photo_reference': 'AfLeUgOEZvIRcNrykCC-QeAe506ujhA5wZAiSCMx0vJF7ySQPxBfIPKuI4_4renPagjsJAAwwULAe5Y0ceJrK5a3fwRrLoGMiqSrQr3HivAF49SJDpv1bv31_4rq2DnhkHC16Ys6H4UD6a9cCBjM4crCxPQ4dpisEvcrzyBnMi-3bT1h0C5v', 'width': 9248}]",ChIJaeiREfIVkFQRs1BEK5dUNcM,4.6,ChIJaeiREfIVkFQRs1BEK5dUNcM,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",158.0,"1121 Northeast 45th Street, Seattle",47.66118169999999,-122.3157703,47.66258613029149,-122.3143910697085,47.65988816970849,-122.3170890302915,True,"MM6M+FM Seattle, WA, USA",84VVMM6M+FM,1.0,1411810345,
43,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Little Duck,"[{'height': 1279, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104347551879008224757"">Yuting Shi</a>'], 'photo_reference': 'AfLeUgP2zvlUicWtVZMOOf_tbheY5QQCUTsKAxTBQE-UKWkKCsj4GndzarXI_EHM80RQdESdh9_XL6K0Bw12XTY57HrWEQ2kokw5l3bpIG-1K-kRZmUb88qAgjBdunWUtWGZMESrpFJGTlcdduSRHQxqg8YN3zA_RU8l5hWyFBzEoflOVW6F', 'width': 1706}]",ChIJdYCEZvYVkFQRIoBm6T_668g,4.3,ChIJdYCEZvYVkFQRIoBm6T_668g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",29.0,"4100 Roosevelt Way Northeast, Seattle",47.6570647,-122.317518,47.65837818029149,-122.3160538697085,47.6556802197085,-122.3187518302915,True,"MM4J+RX Seattle, WA, USA",84VVMM4J+RX,,1411810345,
44,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taste of India,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112863583912781893272"">ferial mhr</a>'], 'photo_reference': 'AfLeUgN1C1HkWsWPTUrlZn5O5yqAlUrIiw095nEGpDUYwxwVJ77jMVvleNjRHyT1lzIaXSLhP6njrVe0MpM2dFEoLt6CT5DaXa4FwzNt5AO92xNMJuec5HxPeQ2rtA3bJgJrplLqf0S35BtztiDpC2u_BCZaAnYpYna-YgKnzPtJe4B5Ugms', 'width': 3024}]",ChIJQ0ZVvGYUkFQRbxmrTWKeLCg,4.4,ChIJQ0ZVvGYUkFQRbxmrTWKeLCg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2550.0,"5517 Roosevelt Way Northeast, Seattle",47.6690335,-122.3175959,47.6703806802915,-122.3161264697085,47.6676827197085,-122.3188244302915,True,"MM9J+JX Seattle, WA, USA",84VVMM9J+JX,2.0,1701837539,
45,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cedars in University District,"[{'height': 3265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104428431325386940933"">Cedars in University District</a>'], 'photo_reference': 'AfLeUgOfC_g0QKwS4VReNVGh8MVA7zFXBfTUmYR6PMRBhhJuXf6TFA9MoIM70XfTZsy8H39s1-fWSUV6P8doq7dksoiN99gC5neZ-hs8SAw_9AxxDYjC6CvY5fKf05u--CoQS4Zy2P16CfiObuwag81YldFa4skR_iNIeDUnr_uRUUZz8ppz', 'width': 4898}]",ChIJwVbit2EUkFQRbDZRK7pQSkk,4.3,ChIJwVbit2EUkFQRbDZRK7pQSkk,GOOGLE,"['meal_delivery', 'bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1414.0,"4759 Brooklyn Avenue Northeast, Seattle",47.6647273,-122.3145403,47.66606783029149,-122.3130247197085,47.66336986970849,-122.3157226802915,True,"MM7P+V5 Seattle, WA, USA",84VVMM7P+V5,2.0,1701837539,
46,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Persepolis Grill,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115654794926930326528"">HAYDER AL SHAHEEN</a>'], 'photo_reference': 'AfLeUgO7TkVjNEofllCbgQSbTIW0aEp2xpS9pDRRGEfZgRNwCbNlpY8X8bpX9hlNYpOLmxS3L8Jg2vYUPsYNG6Y40ImoCwrrGhFyMUBRSVC60knQmOM1_UrnIbAXl91xbTKjr6ehIZNNHpTRGPI8MDRrKFcvnY0FXKgE9lRFiZySop8p_Xkr', 'width': 4000}]",ChIJreHIi2MUkFQRmLuDRShRH0I,4.3,ChIJreHIi2MUkFQRmLuDRShRH0I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",829.0,"5517 University Way Northeast, Seattle",47.669085,-122.313308,47.6704400802915,-122.3118245197085,47.6677421197085,-122.3145224802915,True,"MM9P+JM Seattle, WA, USA",84VVMM9P+JM,2.0,1701837539,
